symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
MES,2025-03-13 10:20:00-04:00,2025-03-13 10:25:00-04:00,-1,5593.875,5599.875,-31.0,stop
MES,2025-03-13 10:30:00-04:00,2025-03-13 14:25:00-04:00,-1,5586.9375,5540.4375,231.5,signal
MES,2025-03-13 15:35:00-04:00,2025-03-13 15:55:00-04:00,-1,5523.25,5529.25,-31.0,stop
MES,2025-03-14 13:05:00-04:00,2025-03-14 13:15:00-04:00,1,5633.5625,5627.5625,-31.0,stop
MES,2025-03-14 13:20:00-04:00,2025-03-14 13:25:00-04:00,1,5629.125,5623.125,-31.0,stop
MES,2025-03-14 13:30:00-04:00,2025-03-14 13:35:00-04:00,1,5624.875,5618.875,-31.0,stop
MES,2025-03-14 13:40:00-04:00,2025-03-14 13:45:00-04:00,1,5622.25,5616.25,-31.0,stop
MES,2025-03-14 13:50:00-04:00,2025-03-14 13:55:00-04:00,1,5621.5625,5619.9375,-9.125,signal
MES,2025-03-14 14:45:00-04:00,2025-03-14 14:55:00-04:00,1,5632.4375,5626.4375,-31.0,stop
MES,2025-03-14 15:00:00-04:00,2025-03-14 15:55:00-04:00,1,5629.875,5637.5,37.125,session_eod
MES,2025-03-17 09:30:00-04:00,2025-03-17 11:00:00-04:00,1,5644.8125,5649.9375,24.625,signal
MES,2025-03-17 12:25:00-04:00,2025-03-17 12:40:00-04:00,1,5649.6875,5649.875,-0.0625,signal
MES,2025-03-17 12:50:00-04:00,2025-03-17 15:50:00-04:00,1,5655.0625,5693.1875,189.625,signal
MES,2025-03-18 14:00:00-04:00,2025-03-18 14:05:00-04:00,-1,5613.0,5611.5,6.5,signal
MES,2025-03-18 14:25:00-04:00,2025-03-18 14:45:00-04:00,-1,5616.9375,5622.9375,-31.0,stop
MES,2025-03-18 15:55:00-04:00,2025-03-18 15:55:00-04:00,-1,5618.5625,5620.25,-9.4375,session_eod
MES,2025-03-19 10:00:00-04:00,2025-03-19 10:40:00-04:00,1,5703.0,5697.0,-31.0,stop
MES,2025-03-19 10:45:00-04:00,2025-03-19 10:50:00-04:00,1,5699.8125,5693.8125,-31.0,stop
MES,2025-03-19 10:55:00-04:00,2025-03-19 11:15:00-04:00,1,5695.5,5701.5,29.0,signal
MES,2025-03-19 11:40:00-04:00,2025-03-19 13:00:00-04:00,1,5710.3125,5708.0625,-12.25,signal
MES,2025-03-19 14:25:00-04:00,2025-03-19 15:55:00-04:00,1,5708.25,5730.5,110.25,session_eod
MES,2025-03-20 09:30:00-04:00,2025-03-20 09:35:00-04:00,1,5696.5,5703.625,34.625,signal
MES,2025-03-20 10:25:00-04:00,2025-03-20 10:35:00-04:00,1,5755.4375,5749.4375,-31.0,stop
MES,2025-03-20 10:40:00-04:00,2025-03-20 10:55:00-04:00,1,5759.0,5753.0,-31.0,stop
MES,2025-03-20 11:00:00-04:00,2025-03-20 11:20:00-04:00,1,5752.125,5746.125,-31.0,stop
MES,2025-03-20 11:25:00-04:00,2025-03-20 11:30:00-04:00,1,5749.4375,5743.4375,-31.0,stop
MES,2025-03-20 11:35:00-04:00,2025-03-20 11:40:00-04:00,1,5741.3125,5746.5625,25.25,signal
MES,2025-03-21 14:00:00-04:00,2025-03-21 14:05:00-04:00,1,5703.6875,5697.6875,-31.0,stop
MES,2025-03-21 14:10:00-04:00,2025-03-21 14:25:00-04:00,1,5700.625,5694.625,-31.0,stop
MES,2025-03-21 14:40:00-04:00,2025-03-21 14:45:00-04:00,1,5704.375,5698.375,-31.0,stop
MES,2025-03-21 14:50:00-04:00,2025-03-21 14:55:00-04:00,1,5699.8125,5699.5,-2.5625,signal
MES,2025-03-21 15:55:00-04:00,2025-03-21 15:55:00-04:00,1,5713.5,5714.75,5.25,session_eod
MES,2025-03-24 09:30:00-04:00,2025-03-24 12:45:00-04:00,1,5781.6875,5807.8125,129.625,signal
MES,2025-03-24 14:55:00-04:00,2025-03-24 15:55:00-04:00,1,5810.625,5813.75,14.625,session_eod
MES,2025-03-25 09:30:00-04:00,2025-03-25 09:35:00-04:00,1,5826.375,5820.375,-31.0,stop
MES,2025-03-25 09:40:00-04:00,2025-03-25 09:50:00-04:00,1,5821.0625,5815.0625,-31.0,stop
MES,2025-03-25 09:55:00-04:00,2025-03-25 10:00:00-04:00,1,5820.8125,5814.8125,-31.0,stop
MES,2025-03-25 10:05:00-04:00,2025-03-25 11:50:00-04:00,1,5818.6875,5822.875,19.9375,signal
MES,2025-03-26 09:30:00-04:00,2025-03-26 09:50:00-04:00,1,5823.9375,5817.9375,-31.0,stop
MES,2025-03-26 14:00:00-04:00,2025-03-26 14:10:00-04:00,-1,5753.375,5759.375,-31.0,stop
MES,2025-03-26 14:15:00-04:00,2025-03-26 15:50:00-04:00,-1,5761.1875,5767.1875,-31.0,stop
MES,2025-03-27 09:30:00-04:00,2025-03-27 09:50:00-04:00,-1,5737.875,5743.875,-31.0,stop
MES,2025-03-27 12:00:00-04:00,2025-03-27 12:05:00-04:00,-1,5752.125,5758.125,-31.0,stop
MES,2025-03-27 12:10:00-04:00,2025-03-27 12:15:00-04:00,-1,5759.6875,5765.6875,-31.0,stop
MES,2025-03-27 12:20:00-04:00,2025-03-27 14:20:00-04:00,-1,5765.125,5751.9375,64.9375,signal
MES,2025-03-28 09:30:00-04:00,2025-03-28 09:35:00-04:00,-1,5719.8125,5725.8125,-31.0,stop
MES,2025-03-28 09:40:00-04:00,2025-03-28 14:30:00-04:00,-1,5723.625,5627.6875,478.6875,signal
MES,2025-03-28 14:55:00-04:00,2025-03-28 15:05:00-04:00,-1,5626.4375,5632.4375,-31.0,stop
MES,2025-03-28 15:10:00-04:00,2025-03-28 15:55:00-04:00,-1,5629.5,5624.75,22.75,session_eod
MES,2025-03-31 09:30:00-04:00,2025-03-31 09:55:00-04:00,-1,5558.875,5564.875,-31.0,stop
MES,2025-03-31 10:00:00-04:00,2025-03-31 10:05:00-04:00,-1,5567.75,5573.75,-31.0,stop
MES,2025-03-31 10:10:00-04:00,2025-03-31 10:30:00-04:00,-1,5575.1875,5581.1875,-31.0,stop
MES,2025-03-31 10:35:00-04:00,2025-03-31 10:45:00-04:00,-1,5579.0625,5585.0625,-31.0,stop
MES,2025-03-31 10:50:00-04:00,2025-03-31 11:00:00-04:00,-1,5578.9375,5584.9375,-31.0,stop
MES,2025-04-01 15:00:00-04:00,2025-04-01 15:05:00-04:00,-1,5642.0,5648.0,-31.0,stop
MES,2025-04-01 15:10:00-04:00,2025-04-01 15:15:00-04:00,-1,5642.8125,5648.8125,-31.0,stop
MES,2025-04-01 15:20:00-04:00,2025-04-01 15:25:00-04:00,-1,5649.125,5651.25,-11.625,signal
MES,2025-04-02 10:00:00-04:00,2025-04-02 10:05:00-04:00,1,5659.5625,5653.5625,-31.0,stop
MES,2025-04-02 10:10:00-04:00,2025-04-02 14:00:00-04:00,1,5654.4375,5703.0,241.8125,signal
MES,2025-04-02 15:40:00-04:00,2025-04-02 15:55:00-04:00,1,5708.875,5710.25,5.875,session_eod
MES,2025-04-03 10:00:00-04:00,2025-04-03 11:40:00-04:00,-1,5501.125,5497.875,15.25,signal
MES,2025-04-03 13:15:00-04:00,2025-04-03 15:55:00-04:00,-1,5492.75,5436.25,281.5,session_eod
MES,2025-04-04 09:30:00-04:00,2025-04-04 11:00:00-04:00,-1,5294.5,5232.9375,306.8125,signal
MES,2025-04-04 11:05:00-04:00,2025-04-04 11:10:00-04:00,-1,5246.4375,5252.4375,-31.0,stop
MES,2025-04-04 11:25:00-04:00,2025-04-04 11:30:00-04:00,-1,5241.5625,5220.1875,105.875,signal
MES,2025-04-04 12:15:00-04:00,2025-04-04 13:55:00-04:00,-1,5204.1875,5191.125,64.3125,signal
