entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-04-30 10:05:00-04:00,2025-04-30 10:10:00-04:00,-1,5474.4375,5480.4375,-31.0,stop
2025-04-30 10:15:00-04:00,2025-04-30 10:20:00-04:00,-1,5490.1875,5496.1875,-31.0,stop
2025-04-30 10:25:00-04:00,2025-04-30 10:30:00-04:00,-1,5500.875,5506.875,-31.0,stop
2025-04-30 10:35:00-04:00,2025-04-30 10:40:00-04:00,-1,5502.4375,5508.4375,-31.0,stop
2025-04-30 10:45:00-04:00,2025-04-30 10:50:00-04:00,-1,5506.5,5512.5,-31.0,stop
2025-04-30 10:55:00-04:00,2025-04-30 11:00:00-04:00,-1,5508.625,5514.625,-31.0,stop
2025-04-30 11:05:00-04:00,2025-04-30 11:10:00-04:00,-1,5522.1875,5528.1875,-31.0,stop
2025-04-30 11:15:00-04:00,2025-04-30 11:20:00-04:00,-1,5527.9375,5533.9375,-31.0,stop
2025-04-30 11:25:00-04:00,2025-04-30 11:30:00-04:00,-1,5529.25,5535.25,-31.0,stop
2025-05-01 10:00:00-04:00,2025-05-01 11:30:00-04:00,1,5638.1875,5670.4375,160.25,signal
2025-05-02 10:05:00-04:00,2025-05-02 11:30:00-04:00,1,5684.6875,5690.0625,25.875,signal
2025-05-05 10:30:00-04:00,2025-05-05 10:35:00-04:00,-1,5672.0,5678.0,-31.0,stop
2025-05-05 10:40:00-04:00,2025-05-05 10:50:00-04:00,-1,5682.125,5688.125,-31.0,stop
2025-05-05 10:55:00-04:00,2025-05-05 11:30:00-04:00,-1,5688.375,5685.0625,15.5625,signal
2025-05-07 10:45:00-04:00,2025-05-07 10:50:00-04:00,1,5650.1875,5644.1875,-31.0,stop
2025-05-07 10:55:00-04:00,2025-05-07 11:00:00-04:00,1,5630.5625,5624.5625,-31.0,stop
2025-05-07 11:05:00-04:00,2025-05-07 11:10:00-04:00,1,5628.4375,5622.4375,-31.0,stop
2025-05-07 11:15:00-04:00,2025-05-07 11:30:00-04:00,1,5624.75,5627.1875,11.1875,signal
2025-05-08 10:25:00-04:00,2025-05-08 10:35:00-04:00,1,5678.125,5672.125,-31.0,stop
2025-05-08 10:40:00-04:00,2025-05-08 10:45:00-04:00,1,5674.125,5668.125,-31.0,stop
2025-05-08 10:50:00-04:00,2025-05-08 10:55:00-04:00,1,5667.5,5661.5,-31.0,stop
2025-05-08 11:00:00-04:00,2025-05-08 11:30:00-04:00,1,5661.3125,5699.1875,188.375,signal
2025-05-09 10:10:00-04:00,2025-05-09 11:30:00-04:00,-1,5703.8125,5680.125,117.4375,signal
2025-05-12 10:10:00-04:00,2025-05-12 10:25:00-04:00,1,5831.6875,5825.6875,-31.0,stop
2025-05-12 10:30:00-04:00,2025-05-12 11:30:00-04:00,1,5814.4375,5825.75,55.5625,signal
2025-05-14 10:25:00-04:00,2025-05-14 11:00:00-04:00,1,5909.125,5903.125,-31.0,stop
2025-05-14 11:05:00-04:00,2025-05-14 11:30:00-04:00,1,5898.1875,5914.625,81.1875,signal
2025-05-15 10:25:00-04:00,2025-05-15 11:00:00-04:00,-1,5896.0,5902.0,-31.0,stop
2025-05-15 11:05:00-04:00,2025-05-15 11:15:00-04:00,-1,5906.4375,5912.4375,-31.0,stop
2025-05-15 11:20:00-04:00,2025-05-15 11:30:00-04:00,-1,5917.875,5917.4375,1.1875,signal
2025-05-16 10:00:00-04:00,2025-05-16 10:10:00-04:00,1,5941.875,5935.875,-31.0,stop
2025-05-16 10:15:00-04:00,2025-05-16 10:30:00-04:00,1,5942.625,5936.625,-31.0,stop
2025-05-16 10:35:00-04:00,2025-05-16 10:40:00-04:00,1,5936.125,5930.125,-31.0,stop
2025-05-16 10:45:00-04:00,2025-05-16 11:30:00-04:00,1,5930.1875,5943.25,64.3125,signal
2025-05-20 10:00:00-04:00,2025-05-20 10:10:00-04:00,1,5959.8125,5953.8125,-31.0,stop
2025-05-20 10:15:00-04:00,2025-05-20 11:30:00-04:00,1,5959.5625,5963.375,18.0625,signal
2025-05-21 10:10:00-04:00,2025-05-21 11:00:00-04:00,-1,5932.0,5938.0,-31.0,stop
2025-05-21 11:05:00-04:00,2025-05-21 11:10:00-04:00,-1,5942.125,5948.125,-31.0,stop
2025-05-21 11:15:00-04:00,2025-05-21 11:30:00-04:00,-1,5948.6875,5947.75,3.6875,signal
2025-05-22 10:20:00-04:00,2025-05-22 11:30:00-04:00,-1,5861.75,5857.6875,19.3125,signal
2025-05-23 10:50:00-04:00,2025-05-23 11:20:00-04:00,-1,5803.4375,5809.4375,-31.0,stop
2025-05-23 11:25:00-04:00,2025-05-23 11:30:00-04:00,-1,5808.4375,5814.4375,-31.0,stop
2025-05-29 10:00:00-04:00,2025-05-29 11:30:00-04:00,-1,5934.5625,5922.9375,57.125,signal
2025-05-30 11:15:00-04:00,2025-05-30 11:25:00-04:00,-1,5904.8125,5910.8125,-31.0,stop
2025-06-02 10:20:00-04:00,2025-06-02 11:30:00-04:00,1,5895.625,5904.3125,42.4375,signal
2025-06-03 10:00:00-04:00,2025-06-03 10:05:00-04:00,1,5948.5625,5942.5625,-31.0,stop
2025-06-03 10:10:00-04:00,2025-06-03 11:30:00-04:00,1,5947.9375,5970.0,109.3125,signal
2025-06-04 10:15:00-04:00,2025-06-04 11:30:00-04:00,1,5989.1875,5989.125,-1.3125,signal
2025-06-05 10:30:00-04:00,2025-06-05 10:35:00-04:00,-1,5974.5,5980.5,-31.0,stop
2025-06-05 10:40:00-04:00,2025-06-05 10:45:00-04:00,-1,5981.25,5987.25,-31.0,stop
2025-06-05 10:50:00-04:00,2025-06-05 10:55:00-04:00,-1,5982.3125,5988.3125,-31.0,stop
2025-06-05 11:00:00-04:00,2025-06-05 11:15:00-04:00,-1,5992.875,5998.875,-31.0,stop
2025-06-06 10:05:00-04:00,2025-06-06 10:10:00-04:00,1,6016.1875,6010.1875,-31.0,stop
2025-06-06 10:15:00-04:00,2025-06-06 10:25:00-04:00,1,6014.6875,6008.6875,-31.0,stop
2025-06-06 10:30:00-04:00,2025-06-06 11:15:00-04:00,1,6007.125,6001.125,-31.0,stop
