symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
MES,2025-05-29 10:55:00-04:00,2025-05-29 11:00:00-04:00,1,5933.25,5926.0,-37.25,stop
MES,2025-05-29 11:25:00-04:00,2025-05-29 11:30:00-04:00,1,5931.0,5916.25,-74.75,stop
MES,2025-05-29 11:35:00-04:00,2025-05-29 11:40:00-04:00,1,5914.5,5915.25,2.75,signal
MES,2025-05-30 11:30:00-04:00,2025-05-30 13:50:00-04:00,-1,5902.5,5887.0,76.5,signal
MES,2025-06-02 11:00:00-04:00,2025-06-02 11:25:00-04:00,1,5910.75,5905.5,-27.25,signal
MES,2025-06-02 11:40:00-04:00,2025-06-03 14:05:00-04:00,1,5911.25,5975.25,319.0,signal
MES,2025-06-03 15:15:00-04:00,2025-06-03 15:45:00-04:00,1,5982.5,5975.25,-37.25,stop
MES,2025-06-04 09:30:00-04:00,2025-06-04 10:00:00-04:00,1,5995.25,5985.75,-48.5,stop
MES,2025-06-04 10:05:00-04:00,2025-06-04 11:45:00-04:00,1,5983.0,5988.0,24.0,signal
MES,2025-06-04 13:10:00-04:00,2025-06-04 14:55:00-04:00,1,5992.0,5989.25,-14.75,signal
MES,2025-06-05 12:00:00-04:00,2025-06-05 12:10:00-04:00,1,6008.0,5999.0,-46.0,stop
MES,2025-06-05 12:15:00-04:00,2025-06-05 12:35:00-04:00,1,5995.75,5990.25,-28.5,signal
MES,2025-06-06 10:00:00-04:00,2025-06-06 10:30:00-04:00,1,6014.0,6007.0,-36.0,stop
MES,2025-06-06 10:35:00-04:00,2025-06-06 11:10:00-04:00,1,6012.5,6014.0,6.5,signal
MES,2025-06-06 14:00:00-04:00,2025-06-06 15:30:00-04:00,1,6013.75,6009.25,-23.5,signal
MES,2025-06-09 10:25:00-04:00,2025-06-09 10:45:00-04:00,1,6012.5,6007.5,-26.0,signal
MES,2025-06-09 10:55:00-04:00,2025-06-09 11:15:00-04:00,1,6010.75,6008.75,-11.0,signal
MES,2025-06-09 12:00:00-04:00,2025-06-09 15:00:00-04:00,1,6014.25,6025.0,52.75,signal
MES,2025-06-10 10:10:00-04:00,2025-06-10 11:30:00-04:00,1,6024.0,6014.25,-49.75,stop
MES,2025-06-10 12:15:00-04:00,2025-06-10 13:55:00-04:00,1,6030.75,6027.5,-17.25,signal
MES,2025-06-10 15:00:00-04:00,2025-06-10 15:35:00-04:00,1,6043.5,6036.25,-37.25,stop
MES,2025-06-10 15:40:00-04:00,2025-06-11 11:40:00-04:00,1,6035.5,6051.5,79.0,signal
MES,2025-06-11 13:10:00-04:00,2025-06-11 13:45:00-04:00,1,6053.75,6044.75,-46.0,stop
MES,2025-06-12 11:00:00-04:00,2025-06-12 11:15:00-04:00,1,6049.0,6039.75,-47.25,stop
MES,2025-06-12 11:20:00-04:00,2025-06-12 11:45:00-04:00,1,6033.5,6033.25,-2.25,signal
MES,2025-06-12 12:35:00-04:00,2025-06-12 12:50:00-04:00,1,6046.75,6038.75,-41.0,stop
MES,2025-06-12 12:55:00-04:00,2025-06-12 14:35:00-04:00,1,6038.0,6044.0,29.0,signal
