entry_time,exit_time,qty,entry_price,exit_price,pnl,reason
2025-05-16 09:40:00-04:00,2025-05-16 10:40:00-04:00,1,5937.0625,5931.0625,-31.0,stop
2025-05-16 10:45:00-04:00,2025-05-16 10:55:00-04:00,1,5930.1875,5937.0625,33.375,signal
2025-05-21 10:00:00-04:00,2025-05-21 11:00:00-04:00,-1,5933.75,5939.75,-31.0,stop
2025-05-22 09:35:00-04:00,2025-05-22 09:40:00-04:00,-1,5848.6875,5854.6875,-31.0,stop
2025-05-22 09:45:00-04:00,2025-05-22 09:50:00-04:00,-1,5854.1875,5860.1875,-31.0,stop
2025-05-22 09:55:00-04:00,2025-05-22 10:00:00-04:00,-1,5866.9375,5872.9375,-31.0,stop
2025-05-22 11:00:00-04:00,2025-05-22 11:05:00-04:00,-1,5859.5,5865.5,-31.0,stop
2025-05-22 11:10:00-04:00,2025-05-22 11:25:00-04:00,-1,5860.4375,5866.4375,-31.0,stop
2025-05-22 11:30:00-04:00,2025-05-22 11:35:00-04:00,-1,5857.1875,5863.1875,-31.0,stop
2025-05-22 13:15:00-04:00,2025-05-22 13:20:00-04:00,-1,5861.5625,5867.5625,-31.0,stop
2025-05-23 10:00:00-04:00,2025-05-23 10:05:00-04:00,-1,5798.125,5804.125,-31.0,stop
2025-05-23 10:10:00-04:00,2025-05-23 10:15:00-04:00,-1,5804.3125,5810.3125,-31.0,stop
2025-05-23 10:20:00-04:00,2025-05-23 10:25:00-04:00,-1,5801.75,5807.75,-31.0,stop
2025-05-23 10:30:00-04:00,2025-05-23 10:40:00-04:00,-1,5805.8125,5811.8125,-31.0,stop
2025-05-23 10:45:00-04:00,2025-05-23 11:05:00-04:00,-1,5809.6875,5799.1875,51.5,signal
2025-05-28 09:45:00-04:00,2025-05-28 09:50:00-04:00,1,5943.4375,5937.4375,-31.0,stop
2025-05-28 15:10:00-04:00,2025-05-28 15:15:00-04:00,1,5926.75,5920.75,-31.0,stop
2025-05-29 10:00:00-04:00,2025-05-29 10:05:00-04:00,1,5935.0625,5929.0625,-31.0,stop
2025-05-29 10:10:00-04:00,2025-05-29 10:15:00-04:00,1,5917.4375,5911.4375,-31.0,stop
2025-05-29 10:20:00-04:00,2025-05-29 10:35:00-04:00,1,5913.625,5920.6875,34.3125,signal
2025-05-29 11:30:00-04:00,2025-05-29 11:35:00-04:00,1,5922.9375,5916.9375,-31.0,stop
2025-05-30 12:05:00-04:00,2025-05-30 13:50:00-04:00,-1,5902.0625,5884.8125,85.25,signal
2025-06-03 09:30:00-04:00,2025-06-03 10:05:00-04:00,1,5945.5625,5939.5625,-31.0,stop
2025-06-03 10:10:00-04:00,2025-06-03 14:05:00-04:00,1,5947.9375,5976.5,141.8125,signal
2025-06-04 09:40:00-04:00,2025-06-04 10:00:00-04:00,1,5995.75,5989.75,-31.0,stop
2025-06-04 10:05:00-04:00,2025-06-04 11:45:00-04:00,1,5983.0,5987.0625,19.3125,signal
2025-06-06 10:00:00-04:00,2025-06-06 10:10:00-04:00,1,6017.0625,6011.0625,-31.0,stop
2025-06-06 10:15:00-04:00,2025-06-06 10:25:00-04:00,1,6014.6875,6008.6875,-31.0,stop
2025-06-06 10:30:00-04:00,2025-06-06 11:10:00-04:00,1,6007.125,6014.6875,36.8125,signal
2025-06-11 09:30:00-04:00,2025-06-11 09:35:00-04:00,1,6049.875,6043.875,-31.0,stop
2025-06-11 09:40:00-04:00,2025-06-11 09:45:00-04:00,1,6047.125,6041.125,-31.0,stop
2025-06-11 09:50:00-04:00,2025-06-11 11:40:00-04:00,1,6047.875,6052.9375,24.3125,signal
2025-06-13 10:50:00-04:00,2025-06-13 10:55:00-04:00,-1,5994.125,6000.125,-31.0,stop
2025-06-13 11:00:00-04:00,2025-06-13 11:10:00-04:00,-1,6002.625,6008.625,-31.0,stop
2025-06-13 13:15:00-04:00,2025-06-13 13:20:00-04:00,-1,6008.3125,6014.3125,-31.0,stop
2025-06-13 13:25:00-04:00,2025-06-13 15:55:00-04:00,-1,6009.125,5980.25,143.375,session_eod
2025-06-17 10:00:00-04:00,2025-06-17 10:10:00-04:00,-1,6016.4375,6022.4375,-31.0,stop
2025-06-17 10:15:00-04:00,2025-06-17 11:05:00-04:00,-1,6022.6875,6020.625,9.3125,signal
2025-06-17 11:40:00-04:00,2025-06-17 12:00:00-04:00,-1,6017.75,6023.75,-31.0,stop
2025-06-18 14:45:00-04:00,2025-06-18 14:50:00-04:00,1,6061.375,6055.375,-31.0,stop
2025-06-18 14:55:00-04:00,2025-06-18 15:00:00-04:00,1,6039.8125,6033.8125,-31.0,stop
2025-06-19 10:05:00-04:00,2025-06-19 11:00:00-04:00,-1,5981.8125,5987.8125,-31.0,stop
2025-06-19 11:05:00-04:00,2025-06-19 11:10:00-04:00,-1,5985.5625,5986.25,-4.4375,signal
2025-06-19 12:10:00-04:00,2025-06-19 12:40:00-04:00,-1,5981.5625,5984.0,-13.1875,signal
2025-06-23 10:55:00-04:00,2025-06-23 11:25:00-04:00,1,6042.9375,6042.75,-1.9375,signal
2025-06-24 09:50:00-04:00,2025-06-24 09:55:00-04:00,1,6122.625,6116.625,-31.0,stop
2025-06-24 10:00:00-04:00,2025-06-24 10:05:00-04:00,1,6117.625,6111.625,-31.0,stop
2025-06-24 10:10:00-04:00,2025-06-24 15:55:00-04:00,1,6117.1875,6144.0,133.0625,session_eod
2025-06-25 09:30:00-04:00,2025-06-25 09:50:00-04:00,1,6156.25,6150.25,-31.0,stop
2025-06-25 09:55:00-04:00,2025-06-25 10:10:00-04:00,1,6155.8125,6149.8125,-31.0,stop
2025-06-25 10:15:00-04:00,2025-06-25 10:30:00-04:00,1,6150.625,6152.6875,9.3125,signal
2025-06-26 09:45:00-04:00,2025-06-26 09:50:00-04:00,1,6165.625,6159.625,-31.0,stop
2025-06-26 09:55:00-04:00,2025-06-26 15:30:00-04:00,1,6165.4375,6192.1875,132.75,signal
2025-06-30 10:00:00-04:00,2025-06-30 10:35:00-04:00,1,6239.3125,6233.3125,-31.0,stop
2025-06-30 10:40:00-04:00,2025-06-30 11:00:00-04:00,1,6234.0625,6235.3125,5.25,signal
2025-06-30 12:15:00-04:00,2025-06-30 13:15:00-04:00,1,6239.625,6238.5,-6.625,signal
2025-07-09 10:15:00-04:00,2025-07-09 10:25:00-04:00,1,6308.9375,6302.9375,-31.0,stop
